stopwords_removed,3-gram
"['tetap', 'keluar', 'paksa', 'dalam', 'tanding', 'kena', 'report', 'afk', 'parah', 'jelas', 'banget', 'saran', 'grafik', 'sudah', 'rendah', 'tetap', 'benar', 'coba', 'teman', 'bagus', 'tetap', 'begini', 'paksa', 'keluar', 'dalam', 'tanding', 'lebih', 'parah', 'walaupun', 'cash', 'pernah', 'keluar', 'paksa', 'dalam', 'sebut', 'kecewa', 'butuh', 'bukti', 'ss', 'akhir', 'keluar', 'paksa', 'dalam', 'tanding', 'kena', 'report']","['afk_parah_jelas', 'akhir_keluar_paksa', 'bagus_tetap_begini', 'banget_saran_grafik', 'begini_paksa_keluar', 'benar_coba_teman', 'bukti_ss_akhir', 'butuh_bukti_ss', 'cash_pernah_keluar', 'coba_teman_bagus', 'dalam_sebut_kecewa', 'dalam_tanding_kena', 'dalam_tanding_lebih', 'grafik_sudah_rendah', 'jelas_banget_saran', 'kecewa_butuh_bukti', 'keluar_dalam_tanding', 'keluar_paksa_dalam', 'kena_report_afk', 'lebih_parah_walaupun', 'paksa_dalam_sebut', 'paksa_dalam_tanding', 'paksa_keluar_dalam', 'parah_jelas_banget', 'parah_walaupun_cash', 'pernah_keluar_paksa', 'rendah_tetap_benar', 'report_afk_parah', 'saran_grafik_sudah', 'sebut_kecewa_butuh', 'ss_akhir_keluar', 'sudah_rendah_tetap', 'tanding_kena_report', 'tanding_lebih_parah', 'teman_bagus_tetap', 'tetap_begini_paksa', 'tetap_benar_coba', 'tetap_keluar_paksa', 'walaupun_cash_pernah']"
"['jangan', 'mula', 'semua']",['jangan_mula_semua']
['suka'],[]
"['halah', 'tiru', 'dasar', 'buruk', 'moga', 'mati']","['buruk_moga_mati', 'dasar_buruk_moga', 'halah_tiru_dasar', 'tiru_dasar_buruk']"
"['seru', 'bang', 'et']",['seru_bang_et']
['bagus'],[]
"['lostreak', 'ganti']",[]
['bagus'],[]
"['iklan', 'nyenggol', 'kualitas', 'bgus', 'amat', 'diupdate', 'lobby', 'mlu', 'urusin', 'noh', 'sudah', 'update', 'gaguna', 'lag', 'mending', 'dri', 'pda', 'jangan', 'didownload', 'guyss']","['amat_diupdate_lobby', 'bgus_amat_diupdate', 'diupdate_lobby_mlu', 'dri_pda_jangan', 'gaguna_lag_mending', 'iklan_nyenggol_kualitas', 'jangan_didownload_guyss', 'kualitas_bgus_amat', 'lag_mending_dri', 'lobby_mlu_urusin', 'mending_dri_pda', 'mlu_urusin_noh', 'noh_sudah_update', 'nyenggol_kualitas_bgus', 'pda_jangan_didownload', 'sudah_update_gaguna', 'update_gaguna_lag', 'urusin_noh_sudah']"
"['keren', 'log', 'sebentar', 'tiktok']","['keren_log_sebentar', 'log_sebentar_tiktok']"
"['bagus', 'banget', 'walau', 'niru']","['bagus_banget_walau', 'banget_walau_niru']"
['mantap'],[]
"['ukur', 'kecil', 'minimal', 'tambah', 'otomatis', 'skin', 'efek', 'animasi', 'butuh', 'hilang']","['animasi_butuh_hilang', 'efek_animasi_butuh', 'kecil_minimal_tambah', 'minimal_tambah_otomatis', 'otomatis_skin_efek', 'skin_efek_animasi', 'tambah_otomatis_skin', 'ukur_kecil_minimal']"
"['seru', 'sayang', 'niru']",['seru_sayang_niru']
"['bagus', 'lebih', 'bagus', 'bintang', 'lebih', 'kembang']","['bagus_bintang_lebih', 'bagus_lebih_bagus', 'bintang_lebih_kembang', 'lebih_bagus_bintang']"
"['grafik', 'sudah', 'bagus', 'skin', 'bagus', 'suka']","['bagus_skin_bagus', 'grafik_sudah_bagus', 'skin_bagus_suka', 'sudah_bagus_skin']"
['bagus'],[]
"['tiga', 'nanti', 'nyesel', 'takut', 'musuh', 'musuh', 'suka', 'keroyokan']","['musuh_musuh_suka', 'musuh_suka_keroyokan', 'nanti_nyesel_takut', 'nyesel_takut_musuh', 'takut_musuh_musuh', 'tiga_nanti_nyesel']"
['bagus'],[]
"['bagus', 'lahh']",[]
"['drop', 'fps', 'update', 'banding', 'belum', 'update', 'fps', 'stabil', 'mohon', 'optimalisasi']","['banding_belum_update', 'belum_update_fps', 'drop_fps_update', 'fps_stabil_mohon', 'fps_update_banding', 'stabil_mohon_optimalisasi', 'update_banding_belum', 'update_fps_stabil']"
"['baik', 'mact', 'tolong', 'baik']","['baik_mact_tolong', 'mact_tolong_baik']"
['sukah'],[]
['ngebug'],[]
"['enk', 'banget', 'karakter', 'bagus']","['banget_karakter_bagus', 'enk_banget_karakter']"
['bagus'],[]
"['sumpaahh', 'seru', 'pwwool', 'aaik', 'karakter', 'lucu', 'cantik', 'ganteng', 'kuat', 'pula', 'cocok', 'mula', 'mb', 'banyak', 'lag', 'pliss', 'mb', 'turunin', 'biar', 'makin', 'suka', 'terimakasih', 'sudah', 'suka']","['aaik_karakter_lucu', 'banyak_lag_pliss', 'biar_makin_suka', 'cantik_ganteng_kuat', 'cocok_mula_mb', 'ganteng_kuat_pula', 'karakter_lucu_cantik', 'kuat_pula_cocok', 'lag_pliss_mb', 'lucu_cantik_ganteng', 'makin_suka_terimakasih', 'mb_banyak_lag', 'mb_turunin_biar', 'mula_mb_banyak', 'pliss_mb_turunin', 'pula_cocok_mula', 'pwwool_aaik_karakter', 'seru_pwwool_aaik', 'suka_terimakasih_sudah', 'sumpaahh_seru_pwwool', 'terimakasih_sudah_suka', 'turunin_biar_makin']"
"['lebih', 'bagus']",[]
['keren'],[]
"['baru', 'nich']",[]
"['bagus', 'but', 'rekomend', 'patah', 'patah']","['bagus_but_rekomend', 'but_rekomend_patah', 'rekomend_patah_patah']"
"['bagus', 'banget', 'banyak', 'skin', 'skin', 'bagus', 'lebih', 'nomor', 'indonesia']","['bagus_banget_banyak', 'bagus_lebih_nomor', 'banget_banyak_skin', 'banyak_skin_skin', 'lebih_nomor_indonesia', 'skin_bagus_lebih', 'skin_skin_bagus']"
"['suka', 'semenjak', 'instal', 'lama', 'suara', 'hilang', 'kuat', 'kebel', 'sendiri', 'kumpulin', 'skin', 'tolong', 'baik']","['hilang_kuat_kebel', 'instal_lama_suara', 'kebel_sendiri_kumpulin', 'kuat_kebel_sendiri', 'kumpulin_skin_tolong', 'lama_suara_hilang', 'semenjak_instal_lama', 'sendiri_kumpulin_skin', 'skin_tolong_baik', 'suara_hilang_kuat', 'suka_semenjak_instal']"
"['seru', 'banget']",[]
"['seru', 'gampang', 'menang', 'moga', 'tagih']","['gampang_menang_moga', 'menang_moga_tagih', 'seru_gampang_menang']"
"['bagus', 'ukur', 'terlalu', 'besar', 'lebih', 'tolong', 'versi', 'gb', 'gb']","['bagus_ukur_terlalu', 'besar_lebih_tolong', 'lebih_tolong_versi', 'terlalu_besar_lebih', 'tolong_versi_gb', 'ukur_terlalu_besar', 'versi_gb_gb']"
"['dancok', 'sinyal', 'lancar', 'fps', 'turun', 'sinyal', 'lag', 'fps', 'naik', 'tolol']","['dancok_sinyal_lancar', 'fps_naik_tolol', 'fps_turun_sinyal', 'lag_fps_naik', 'lancar_fps_turun', 'sinyal_lag_fps', 'sinyal_lancar_fps', 'turun_sinyal_lag']"
"['play', 'lumayan', 'mirip', 'satu', 'kurang', 'yaitu', 'walupun', 'begus', 'tetetapi', 'tetap', 'lag', 'banyak', 'banget', 'loading', 'keluar', 'sendiri', 'bagaimana', 'play', 'tetap', 'bagus', 'bintang']","['bagaimana_play_tetap', 'banget_loading_keluar', 'banyak_banget_loading', 'begus_tetetapi_tetap', 'keluar_sendiri_bagaimana', 'kurang_yaitu_walupun', 'lag_banyak_banget', 'loading_keluar_sendiri', 'lumayan_mirip_satu', 'mirip_satu_kurang', 'play_lumayan_mirip', 'play_tetap_bagus', 'satu_kurang_yaitu', 'sendiri_bagaimana_play', 'tetap_bagus_bintang', 'tetap_lag_banyak', 'tetetapi_tetap_lag', 'walupun_begus_tetetapi', 'yaitu_walupun_begus']"
"['seru', 'banget']",[]
"['keren', 'bagus', 'mantap']",['keren_bagus_mantap']
['seru'],[]
['tolol'],[]
"['admin', 'server', 'sial', 'cuma', 'satu', 'menang', 'bangst', 'kenapa', 'tolol', 'diamond', 'turun', 'gold', 'wajar', 'ajg', 'bug', 'harap', 'dinotice', 'sudah', 'terlalu']","['admin_server_sial', 'ajg_bug_harap', 'bangst_kenapa_tolol', 'bug_harap_dinotice', 'cuma_satu_menang', 'diamond_turun_gold', 'dinotice_sudah_terlalu', 'gold_wajar_ajg', 'harap_dinotice_sudah', 'kenapa_tolol_diamond', 'menang_bangst_kenapa', 'satu_menang_bangst', 'server_sial_cuma', 'sial_cuma_satu', 'tolol_diamond_turun', 'turun_gold_wajar', 'wajar_ajg_bug']"
"['kenapa', 'season', 'musuh', 'jauh', 'lebih', 'baik', 'tanding', 'selalu', 'imbang']","['baik_tanding_selalu', 'jauh_lebih_baik', 'kenapa_season_musuh', 'lebih_baik_tanding', 'musuh_jauh_lebih', 'season_musuh_jauh', 'tanding_selalu_imbang']"
"['minimal', 'kentang', 'dh', 'kuat', 'makanya', 'pensi', 'sorry', 'minimal', 'misal', 'anggap', 'jelek', 'maksud', 'agak', 'ringan']","['anggap_jelek_maksud', 'dh_kuat_makanya', 'jelek_maksud_agak', 'kentang_dh_kuat', 'kuat_makanya_pensi', 'makanya_pensi_sorry', 'maksud_agak_ringan', 'minimal_kentang_dh', 'minimal_misal_anggap', 'misal_anggap_jelek', 'pensi_sorry_minimal', 'sorry_minimal_misal']"
"['seru', 'tarik']",[]
"['suka', 'banget', 'banyak', 'skin', 'dewa', 'china']","['banget_banyak_skin', 'banyak_skin_dewa', 'skin_dewa_china', 'suka_banget_banyak']"
"['sinyal', 'bagus', 'suka', 'lag', 'downlodan', 'beres', 'tolong', 'selesai', 'duku']","['bagus_suka_lag', 'beres_tolong_selesai', 'downlodan_beres_tolong', 'lag_downlodan_beres', 'sinyal_bagus_suka', 'suka_lag_downlodan', 'tolong_selesai_duku']"
"['bagus', 'tier', 'makin', 'tinggi', 'lawan', 'makin', 'jago', 'makin', 'tolol']","['bagus_tier_makin', 'jago_makin_tolol', 'lawan_makin_jago', 'makin_jago_makin', 'makin_tinggi_lawan', 'tier_makin_tinggi', 'tinggi_lawan_makin']"
['kontl'],[]
"['bug', 'warna', 'pink', 'semua', 'sudah', 'nenerapa', 'maon', 'warna', 'pink', 'semua', 'baru', 'langsung', 'bug', 'pink', 'lg', 'auto', 'afk']","['baru_langsung_bug', 'bug_pink_lg', 'bug_warna_pink', 'langsung_bug_pink', 'lg_auto_afk', 'maon_warna_pink', 'nenerapa_maon_warna', 'pink_lg_auto', 'pink_semua_baru', 'pink_semua_sudah', 'semua_baru_langsung', 'semua_sudah_nenerapa', 'sudah_nenerapa_maon', 'warna_pink_semua']"
"['sudah', 'update', 'cepat', 'panas', 'belum', 'oke']","['cepat_panas_belum', 'panas_belum_oke', 'sudah_update_cepat', 'update_cepat_panas']"
"['developer', 'maksud', 'gimana', 'komputer', 'saling', 'kerja', 'percuma', 'bintang', 'naik', 'satu', 'tadi', 'kalah', 'beda', 'jauh', 'habis', 'magrib', 'sampai', 'sekarang', 'bukan', 'naik', 'bintang', 'turun', 'naik', 'balikin', 'ksih', 'bintang', 'biar', 'lo', 'pad', 'neng', 'inti', 'beda', 'hilangin', 'stres', 'tambah', 'gedek']","['balikin_ksih_bintang', 'beda_hilangin_stres', 'beda_jauh_habis', 'biar_lo_pad', 'bintang_biar_lo', 'bintang_naik_satu', 'bintang_turun_naik', 'bukan_naik_bintang', 'developer_maksud_gimana', 'gimana_komputer_saling', 'habis_magrib_sampai', 'hilangin_stres_tambah', 'inti_beda_hilangin', 'jauh_habis_magrib', 'kalah_beda_jauh', 'kerja_percuma_bintang', 'komputer_saling_kerja', 'ksih_bintang_biar', 'lo_pad_neng', 'magrib_sampai_sekarang', 'maksud_gimana_komputer', 'naik_balikin_ksih', 'naik_bintang_turun', 'naik_satu_tadi', 'neng_inti_beda', 'pad_neng_inti', 'percuma_bintang_naik', 'saling_kerja_percuma', 'sampai_sekarang_bukan', 'satu_tadi_kalah', 'sekarang_bukan_naik', 'stres_tambah_gedek', 'tadi_kalah_beda', 'turun_naik_balikin']"
"['iklan', 'diimana', 'mana']",['iklan_diimana_mana']
['good'],[]
"['selamat', 'soremalam', 'ceo', 'para', 'admin', 'tolong', 'rusak', 'jangan', 'mikirin', 'jual', 'beri', 'skin', 'gratis', 'tolong', 'turet', 'shild', 'damage', 'lebih', 'sakit', 'baru', 'belum', 'menit', 'turet', 'hancur', 'semua', 'tinggal', 'turet', 'utama', 'pdahal', 'tampa', 'minion', 'kocak', 'sesuai', 'sesuai', 'jngn', 'asal', 'beri', 'beri', 'baru', 'terimakasih', 'saran', 'moga', 'dengar', 'saran', 'moga', 'lebih', 'baik']","['admin_tolong_rusak', 'asal_beri_beri', 'baru_belum_menit', 'baru_terimakasih_saran', 'belum_menit_turet', 'beri_baru_terimakasih', 'beri_beri_baru', 'beri_skin_gratis', 'ceo_para_admin', 'damage_lebih_sakit', 'dengar_saran_moga', 'gratis_tolong_turet', 'hancur_semua_tinggal', 'jangan_mikirin_jual', 'jngn_asal_beri', 'jual_beri_skin', 'kocak_sesuai_sesuai', 'lebih_sakit_baru', 'menit_turet_hancur', 'mikirin_jual_beri', 'minion_kocak_sesuai', 'moga_dengar_saran', 'moga_lebih_baik', 'para_admin_tolong', 'pdahal_tampa_minion', 'rusak_jangan_mikirin', 'sakit_baru_belum', 'saran_moga_dengar', 'saran_moga_lebih', 'selamat_soremalam_ceo', 'semua_tinggal_turet', 'sesuai_jngn_asal', 'sesuai_sesuai_jngn', 'shild_damage_lebih', 'skin_gratis_tolong', 'soremalam_ceo_para', 'tampa_minion_kocak', 'terimakasih_saran_moga', 'tinggal_turet_utama', 'tolong_rusak_jangan', 'tolong_turet_shild', 'turet_hancur_semua', 'turet_shild_damage', 'turet_utama_pdahal', 'utama_pdahal_tampa']"
['bagus'],[]
['bagus'],[]
"['rusak', 'ketemu', 'duo', 'gimna', 'cerita']","['duo_gimna_cerita', 'ketemu_duo_gimna', 'rusak_ketemu_duo']"
"['bab', 'indikator', 'asasin', 'simayi', 'lam', 'indikator', 'skill', 'yangg', 'skill', 'diarahin', 'sekarang', 'bisaa', 'sima', 'yi', 'salah', 'lock', 'anj', 'ayo', 'balikin', 'indikator', 'skill']","['anj_ayo_balikin', 'asasin_simayi_lam', 'ayo_balikin_indikator', 'bab_indikator_asasin', 'balikin_indikator_skill', 'bisaa_sima_yi', 'diarahin_sekarang_bisaa', 'indikator_asasin_simayi', 'indikator_skill_yangg', 'lam_indikator_skill', 'lock_anj_ayo', 'salah_lock_anj', 'sekarang_bisaa_sima', 'sima_yi_salah', 'simayi_lam_indikator', 'skill_diarahin_sekarang', 'skill_yangg_skill', 'yangg_skill_diarahin', 'yi_salah_lock']"
"['seru', 'banget', 'coo', 'stres', 'kyk']","['banget_coo_stres', 'coo_stres_kyk', 'seru_banget_coo']"
"['update', 'baru', 'buruk', 'selalu', 'lag', 'keluar', 'sendiri', 'sehingga', 'selalu', 'kena', 'langgar']","['baru_buruk_selalu', 'buruk_selalu_lag', 'keluar_sendiri_sehingga', 'lag_keluar_sendiri', 'sehingga_selalu_kena', 'selalu_kena_langgar', 'selalu_lag_keluar', 'sendiri_sehingga_selalu', 'update_baru_buruk']"
"['mantep', 'gatau']",[]
"['masukin', 'florentino', 'asik', 'florentino', 'tambahin', 'florentino', 'harap', 'florentino']","['asik_florentino_tambahin', 'florentino_asik_florentino', 'florentino_harap_florentino', 'florentino_tambahin_florentino', 'masukin_florentino_asik', 'tambahin_florentino_harap']"
"['bagus', 'ngeselin']",[]
"['semua', 'bagus', 'bagus', 'mulai', 'event', 'bagus', 'semua', 'tolong', 'minimal', 'masa', 'bot', 'farm', 'line', 'magenya', 'mage', 'clash', 'lanenya', 'dongoo', 'clash', 'junggling', 'junggling', 'farm', 'line', 'dongonya', 'sampai', 'ubun', 'ubun', 'tolong', 'minimal']","['bagus_bagus_mulai', 'bagus_mulai_event', 'bagus_semua_tolong', 'bot_farm_line', 'clash_junggling_junggling', 'clash_lanenya_dongoo', 'dongonya_sampai_ubun', 'dongoo_clash_junggling', 'event_bagus_semua', 'farm_line_dongonya', 'farm_line_magenya', 'junggling_farm_line', 'junggling_junggling_farm', 'lanenya_dongoo_clash', 'line_dongonya_sampai', 'line_magenya_mage', 'mage_clash_lanenya', 'magenya_mage_clash', 'masa_bot_farm', 'minimal_masa_bot', 'mulai_event_bagus', 'sampai_ubun_ubun', 'semua_bagus_bagus', 'semua_tolong_minimal', 'tolong_minimal_masa', 'ubun_tolong_minimal', 'ubun_ubun_tolong']"
"['frame', 'drop', 'parah', 'banget']","['drop_parah_banget', 'frame_drop_parah']"
"['wu', 'niru', 'dahh', 'wu', 'palagiat']","['dahh_wu_palagiat', 'niru_dahh_wu', 'wu_niru_dahh']"
"['bagus', 'banget', 'kurang', 'gede', 'mb', 'ajah', 'suka', 'skin', 'ditail', 'banget', 'gitu', 'ramah', 'ramah', 'bagus', 'banget', 'walupun', 'mb', 'besar', 'wortid', 'banget']","['ajah_suka_skin', 'bagus_banget_kurang', 'bagus_banget_walupun', 'banget_gitu_ramah', 'banget_kurang_gede', 'banget_walupun_mb', 'besar_wortid_banget', 'ditail_banget_gitu', 'gede_mb_ajah', 'gitu_ramah_ramah', 'kurang_gede_mb', 'mb_ajah_suka', 'mb_besar_wortid', 'ramah_bagus_banget', 'ramah_ramah_bagus', 'skin_ditail_banget', 'suka_skin_ditail', 'walupun_mb_besar']"
"['bagus', 'unik', 'grafik', 'bagus', 'banget', 'berat', 'paksa', 'uninstall', 'cukup']","['bagus_banget_berat', 'bagus_unik_grafik', 'banget_berat_paksa', 'berat_paksa_uninstall', 'grafik_bagus_banget', 'paksa_uninstall_cukup', 'unik_grafik_bagus']"
['bagus'],[]
"['bsgus', 'try', 'hard']",['bsgus_try_hard']
"['bagus', 'ping', 'tinggi', 'sinyal', 'bagus', 'buka', 'lain', 'lancar']","['bagus_buka_lain', 'bagus_ping_tinggi', 'buka_lain_lancar', 'ping_tinggi_sinyal', 'sinyal_bagus_buka', 'tinggi_sinyal_bagus']"
['mending'],[]
"['jelas', 'sendiri', 'selalu', 'jago', 'banding', 'musuh']","['jago_banding_musuh', 'jelas_sendiri_selalu', 'selalu_jago_banding', 'sendiri_selalu_jago']"
['seru'],[]
['nice'],[]
"['tolol', 'jelas']",[]
"['sumpah', 'pernah', 'kesal', 'gwe', 'semenjak', 'update', 'macthmaking', 'lama', 'banget', 'ampe', 'menit', 'lebih', 'lo', 'emosey', 'banget', 'gwe']","['ampe_menit_lebih', 'banget_ampe_menit', 'emosey_banget_gwe', 'gwe_semenjak_update', 'kesal_gwe_semenjak', 'lama_banget_ampe', 'lebih_lo_emosey', 'lo_emosey_banget', 'macthmaking_lama_banget', 'menit_lebih_lo', 'pernah_kesal_gwe', 'semenjak_update_macthmaking', 'sumpah_pernah_kesal', 'update_macthmaking_lama']"
"['halo', 'semua', 'gratis', 'bagus', 'banget']","['gratis_bagus_banget', 'halo_semua_gratis', 'semua_gratis_bagus']"
"['karakter', 'ilang', 'semua']",['karakter_ilang_semua']
"['update', 'lag', 'parah', 'drop', 'ms', 'sampai', 'sinyal', 'bagus']","['drop_ms_sampai', 'lag_parah_drop', 'ms_sampai_sinyal', 'parah_drop_ms', 'sampai_sinyal_bagus', 'update_lag_parah']"
['bagus'],[]
['bagus'],[]
"['keren', 'bngt', 'semuaanya', 'gratis']","['bngt_semuaanya_gratis', 'keren_bngt_semuaanya']"
"['baru', 'pertama', 'langsung', 'lag', 'bagus', 'kenapa', 'ganti', 'tolong', 'developer', 'hokhonor', 'per', 'baik', 'seru', 'gratis']","['bagus_kenapa_ganti', 'baik_seru_gratis', 'baru_pertama_langsung', 'developer_hokhonor_per', 'ganti_tolong_developer', 'hokhonor_per_baik', 'kenapa_ganti_tolong', 'lag_bagus_kenapa', 'langsung_lag_bagus', 'per_baik_seru', 'pertama_langsung_lag', 'tolong_developer_hokhonor']"
"['mantap', 'lebih', 'adil', 'tanding']","['lebih_adil_tanding', 'mantap_lebih_adil']"
['bagus'],[]
"['matchnya', 'makin', 'jelek', 'imbang']","['makin_jelek_imbang', 'matchnya_makin_jelek']"
"['banyak', 'skin', 'gratis']",['banyak_skin_gratis']
"['tolong', 'minimal', 'kredit', 'skor', 'kurang', 'jangan', 'lawan', 'bot', 'begitu', 'pula', 'naik', 'jelas']","['begitu_pula_naik', 'bot_begitu_pula', 'jangan_lawan_bot', 'kredit_skor_kurang', 'kurang_jangan_lawan', 'lawan_bot_begitu', 'minimal_kredit_skor', 'pula_naik_jelas', 'skor_kurang_jangan', 'tolong_minimal_kredit']"
"['tolong', 'kah', 'dev', 'tolong', 'banget', 'jangan', 'temuin', 'oh', 'cape', 'kena', 'troll', 'sudah', 'ngasal', 'gjls', 'pisah', 'oh', 'server', 'sendiri', 'beban', 'global']","['banget_jangan_temuin', 'cape_kena_troll', 'dev_tolong_banget', 'gjls_pisah_oh', 'jangan_temuin_oh', 'kah_dev_tolong', 'kena_troll_sudah', 'ngasal_gjls_pisah', 'oh_cape_kena', 'oh_server_sendiri', 'pisah_oh_server', 'sendiri_beban_global', 'server_sendiri_beban', 'sudah_ngasal_gjls', 'temuin_oh_cape', 'tolong_banget_jangan', 'tolong_kah_dev', 'troll_sudah_ngasal']"
"['mantep', 'banget', 'gan']",['mantep_banget_gan']
"['dajihao', 'balik', 'akun', 'akun', 'sudah', 'ngumpulin', 'skin', 'sampai', 'hilang', 'begitu', 'inginn', 'akun', 'satu', 'tanpa', 'file', 'cheat', 'mana', 'please', 'balik', 'akun', 'sudah', 'kait', 'google']","['akun_akun_sudah', 'akun_satu_tanpa', 'akun_sudah_kait', 'akun_sudah_ngumpulin', 'balik_akun_akun', 'balik_akun_sudah', 'begitu_inginn_akun', 'cheat_mana_please', 'dajihao_balik_akun', 'file_cheat_mana', 'hilang_begitu_inginn', 'inginn_akun_satu', 'mana_please_balik', 'ngumpulin_skin_sampai', 'please_balik_akun', 'sampai_hilang_begitu', 'satu_tanpa_file', 'skin_sampai_hilang', 'sudah_kait_google', 'sudah_ngumpulin_skin', 'tanpa_file_cheat']"
"['bagus', 'memori', 'sudah', 'penuh', 'belum', 'mendownload', 'semua', 'v']","['bagus_memori_sudah', 'belum_mendownload_semua', 'memori_sudah_penuh', 'penuh_belum_mendownload', 'sudah_penuh_belum']"
"['hi', 'developer', 'hapus', 'spriteling', 'pilih', 'utama', 'gapernah', 'ratarata', 'chinese', 'begitu', 'skin', 'dinasti', 'kaisar', 'ukyo', 'tachibanacharlottemai', 'shiranui', 'gabisa', 'event', 'gimana', 'dapetinya']","['begitu_skin_dinasti', 'chinese_begitu_skin', 'developer_hapus_spriteling', 'dinasti_kaisar_ukyo', 'event_gimana_dapetinya', 'gabisa_event_gimana', 'gapernah_ratarata_chinese', 'hapus_spriteling_pilih', 'hi_developer_hapus', 'kaisar_ukyo_tachibanacharlottemai', 'pilih_utama_gapernah', 'ratarata_chinese_begitu', 'shiranui_gabisa_event', 'skin_dinasti_kaisar', 'spriteling_pilih_utama', 'tachibanacharlottemai_shiranui_gabisa', 'ukyo_tachibanacharlottemai_shiranui', 'utama_gapernah_ratarata']"
"['lag', 'parah', 'merah', 'jelas', 'kapan', 'rusak', 'kira', 'semua', 'punya', 'wifi']","['jelas_kapan_rusak', 'kapan_rusak_kira', 'kira_semua_punya', 'lag_parah_merah', 'merah_jelas_kapan', 'parah_merah_jelas', 'rusak_kira_semua', 'semua_punya_wifi']"
['good'],[]
['bagus'],[]
"['paham', 'banyak', 'banget', 'rugi']","['banyak_banget_rugi', 'paham_banyak_banget']"
['bagus'],[]
"['ukur', 'terlalu', 'besar']",['ukur_terlalu_besar']
"['report', 'makin', 'kacau', 'jelas', 'lain', 'curi', 'line', 'kurang', 'kredit', 'skor', 'tambah', 'aneh']","['curi_line_kurang', 'jelas_lain_curi', 'kacau_jelas_lain', 'kredit_skor_tambah', 'kurang_kredit_skor', 'lain_curi_line', 'line_kurang_kredit', 'makin_kacau_jelas', 'report_makin_kacau', 'skor_tambah_aneh']"
"['banyak', 'bot']",[]
"['m', 'likes']",[]
['bagus'],[]
"['beri', 'adil', 'gjls']",['beri_adil_gjls']
[],[]
"['k', 'o', 'n', 't', 'o', 'l', 'please', 'guys', 'jangan', 'downlod', 'ngamuk', 'masuk', 'tolol', 'banget', 'demi', 'jangan', 'demi', 'sehat', 'mental', 'lo']","['banget_demi_jangan', 'demi_jangan_demi', 'demi_sehat_mental', 'downlod_ngamuk_masuk', 'guys_jangan_downlod', 'jangan_demi_sehat', 'jangan_downlod_ngamuk', 'masuk_tolol_banget', 'ngamuk_masuk_tolol', 'please_guys_jangan', 'sehat_mental_lo', 'tolol_banget_demi']"
"['sekian', 'banyak', 'dunia', 'rata', 'tiongkok', 'beberapa', 'event', 'tentu', 'belum', 'tentu', 'event', 'muncul', 'snk', 'mas', 'guna', 'arcana', 'mengumpulkanmenukar', 'bukan', 'rune', 'pilih', 'bagi', 'kuasa', 'lebih', 'dahulu', 'bruhh', 'seriously']","['arcana_mengumpulkanmenukar_bukan', 'bagi_kuasa_lebih', 'banyak_dunia_rata', 'beberapa_event_tentu', 'belum_tentu_event', 'bukan_rune_pilih', 'dahulu_bruhh_seriously', 'dunia_rata_tiongkok', 'event_muncul_snk', 'event_tentu_belum', 'guna_arcana_mengumpulkanmenukar', 'kuasa_lebih_dahulu', 'lebih_dahulu_bruhh', 'mas_guna_arcana', 'mengumpulkanmenukar_bukan_rune', 'muncul_snk_mas', 'pilih_bagi_kuasa', 'rata_tiongkok_beberapa', 'rune_pilih_bagi', 'sekian_banyak_dunia', 'snk_mas_guna', 'tentu_belum_tentu', 'tentu_event_muncul', 'tiongkok_beberapa_event']"
"['pel', 'ram', 'jangan', 'banyak', 'banyak', 'masa', 'ram', 'langsung', 'penuh', 'ram', 'mas', 'sedikit', 'langsung', 'penuh', 'pel', 'ram', 'jangan', 'banyak', 'banyak', 'pel', 'tolong', 'sekian', 'terimakasih']","['banyak_banyak_masa', 'banyak_banyak_pel', 'banyak_masa_ram', 'banyak_pel_tolong', 'jangan_banyak_banyak', 'langsung_penuh_pel', 'langsung_penuh_ram', 'mas_sedikit_langsung', 'masa_ram_langsung', 'pel_ram_jangan', 'pel_tolong_sekian', 'penuh_pel_ram', 'penuh_ram_mas', 'ram_jangan_banyak', 'ram_langsung_penuh', 'ram_mas_sedikit', 'sedikit_langsung_penuh', 'tolong_sekian_terimakasih']"
['good'],[]
"['seru', 'banget', 'woy']",['seru_banget_woy']
"['bagus', 'anak', 'mula', 'belum', 'danbsgus', 'mainin']","['anak_mula_belum', 'bagus_anak_mula', 'belum_danbsgus_mainin', 'mula_belum_danbsgus']"
