stopwords_removed,trigrams_mlbb
"['jangan', 'dowload', 'ketemu', 'beban', 'anjg', 'kaasih', 'beban', 'cape', 'bangsat']","[('jangan', 'dowload', 'ketemu'), ('dowload', 'ketemu', 'beban'), ('ketemu', 'beban', 'anjg'), ('beban', 'anjg', 'kaasih'), ('anjg', 'kaasih', 'beban'), ('kaasih', 'beban', 'cape'), ('beban', 'cape', 'bangsat')]"
"['menit', 'kalah', 'bintang', 'lindung', 'mmr', 'turun', 'sudah', 'bagus', 'asu', 'asu', 'asu', 'buruk']","[('menit', 'kalah', 'bintang'), ('kalah', 'bintang', 'lindung'), ('bintang', 'lindung', 'mmr'), ('lindung', 'mmr', 'turun'), ('mmr', 'turun', 'sudah'), ('turun', 'sudah', 'bagus'), ('sudah', 'bagus', 'asu'), ('bagus', 'asu', 'asu'), ('asu', 'asu', 'asu'), ('asu', 'asu', 'buruk')]"
"['beri', 'benar']",[]
"['cuma', 'ngehabisin', 'paket', 'semua', 'afk', 'gausah']","[('cuma', 'ngehabisin', 'paket'), ('ngehabisin', 'paket', 'semua'), ('paket', 'semua', 'afk'), ('semua', 'afk', 'gausah')]"
"['goreng', 'patut', 'lag', 'wae']","[('goreng', 'patut', 'lag'), ('patut', 'lag', 'wae')]"
"['buruk', 'pernah', 'lag', 'gabisa', 'gerak', 'tolong', 'baik', 'jika', 'baik', 'mending', 'hapus', 'gane', 'rusak']","[('buruk', 'pernah', 'lag'), ('pernah', 'lag', 'gabisa'), ('lag', 'gabisa', 'gerak'), ('gabisa', 'gerak', 'tolong'), ('gerak', 'tolong', 'baik'), ('tolong', 'baik', 'jika'), ('baik', 'jika', 'baik'), ('jika', 'baik', 'mending'), ('baik', 'mending', 'hapus'), ('mending', 'hapus', 'gane'), ('hapus', 'gane', 'rusak')]"
"['banyak', 'jelas', 'mending', 'poin', 'bintang', 'coklat', 'poin', 'kurang', 'paling', 'banyak', 'mvp', 'point', 'kurang', 'masa', 'banyak', 'kalah', 'menang', 'tinggal', 'nunggu', 'baru', 'laku']","[('banyak', 'jelas', 'mending'), ('jelas', 'mending', 'poin'), ('mending', 'poin', 'bintang'), ('poin', 'bintang', 'coklat'), ('bintang', 'coklat', 'poin'), ('coklat', 'poin', 'kurang'), ('poin', 'kurang', 'paling'), ('kurang', 'paling', 'banyak'), ('paling', 'banyak', 'mvp'), ('banyak', 'mvp', 'point'), ('mvp', 'point', 'kurang'), ('point', 'kurang', 'masa'), ('kurang', 'masa', 'banyak'), ('masa', 'banyak', 'kalah'), ('banyak', 'kalah', 'menang'), ('kalah', 'menang', 'tinggal'), ('menang', 'tinggal', 'nunggu'), ('tinggal', 'nunggu', 'baru'), ('nunggu', 'baru', 'laku')]"
"['woyy', 'kenapa', 'gabisa', 'bukak', 'bagus']","[('woyy', 'kenapa', 'gabisa'), ('kenapa', 'gabisa', 'bukak'), ('gabisa', 'bukak', 'bagus')]"
['bagus'],[]
"['bagus', 'rangin', 'gelap']","[('bagus', 'rangin', 'gelap')]"
"['adil', 'banyak', 'beban']","[('adil', 'banyak', 'beban')]"
"['bagus', 'banget', 'terimakasih', 'bagus']","[('bagus', 'banget', 'terimakasih'), ('banget', 'terimakasih', 'bagus')]"
"['bagus', 'banget', 'suka']","[('bagus', 'banget', 'suka')]"
['bagusds'],[]
"['pesan', 'tolong', 'lh', 'ringan', 'kentang', 'jauh', 'pelosok', 'ken', 'nyaman', 'alami', 'utama', 'tarung', 'lawan', 'alami', 'lag', 'langsung', 'merah', 'stabil', 'tanya', 'kenapa', 'ad', 'musuh', 'tarung', 'baru', 'bagus', 'belum', 'bagus', 'bagus', 'kenapa', 'tolong', 'tolong', 'kasi', 'ringan', 'lh', 'kepada']","[('pesan', 'tolong', 'lh'), ('tolong', 'lh', 'ringan'), ('lh', 'ringan', 'kentang'), ('ringan', 'kentang', 'jauh'), ('kentang', 'jauh', 'pelosok'), ('jauh', 'pelosok', 'ken'), ('pelosok', 'ken', 'nyaman'), ('ken', 'nyaman', 'alami'), ('nyaman', 'alami', 'utama'), ('alami', 'utama', 'tarung'), ('utama', 'tarung', 'lawan'), ('tarung', 'lawan', 'alami'), ('lawan', 'alami', 'lag'), ('alami', 'lag', 'langsung'), ('lag', 'langsung', 'merah'), ('langsung', 'merah', 'stabil'), ('merah', 'stabil', 'tanya'), ('stabil', 'tanya', 'kenapa'), ('tanya', 'kenapa', 'ad'), ('kenapa', 'ad', 'musuh'), ('ad', 'musuh', 'tarung'), ('musuh', 'tarung', 'baru'), ('tarung', 'baru', 'bagus'), ('baru', 'bagus', 'belum'), ('bagus', 'belum', 'bagus'), ('belum', 'bagus', 'bagus'), ('bagus', 'bagus', 'kenapa'), ('bagus', 'kenapa', 'tolong'), ('kenapa', 'tolong', 'tolong'), ('tolong', 'tolong', 'kasi'), ('tolong', 'kasi', 'ringan'), ('kasi', 'ringan', 'lh'), ('ringan', 'lh', 'kepada')]"
['kikir'],[]
"['minimal', 'tolong', 'punya', 'masuk', 'lobby', 'sinyal', 'oke', 'tibatiba', 'gm', 'bilang', 'mohon', 'maaf', 'gagal', 'sambung', 'periksa', 'jangan', 'bagus', 'minimal', 'tolong', 'baless', 'minimal']","[('minimal', 'tolong', 'punya'), ('tolong', 'punya', 'masuk'), ('punya', 'masuk', 'lobby'), ('masuk', 'lobby', 'sinyal'), ('lobby', 'sinyal', 'oke'), ('sinyal', 'oke', 'tibatiba'), ('oke', 'tibatiba', 'gm'), ('tibatiba', 'gm', 'bilang'), ('gm', 'bilang', 'mohon'), ('bilang', 'mohon', 'maaf'), ('mohon', 'maaf', 'gagal'), ('maaf', 'gagal', 'sambung'), ('gagal', 'sambung', 'periksa'), ('sambung', 'periksa', 'jangan'), ('periksa', 'jangan', 'bagus'), ('jangan', 'bagus', 'minimal'), ('bagus', 'minimal', 'tolong'), ('minimal', 'tolong', 'baless'), ('tolong', 'baless', 'minimal')]"
['bagus'],[]
"['apasih', 'jelas', 'bngt', 'afk', 'sebentar', 'trs', 'balik', 'lgi', 'kena', 'ingat', 'afk']","[('apasih', 'jelas', 'bngt'), ('jelas', 'bngt', 'afk'), ('bngt', 'afk', 'sebentar'), ('afk', 'sebentar', 'trs'), ('sebentar', 'trs', 'balik'), ('trs', 'balik', 'lgi'), ('balik', 'lgi', 'kena'), ('lgi', 'kena', 'ingat'), ('kena', 'ingat', 'afk')]"
"['rusakk', 'beri', 'imbang', 'lawakk', 'mana', 'lag']","[('rusakk', 'beri', 'imbang'), ('beri', 'imbang', 'lawakk'), ('imbang', 'lawakk', 'mana'), ('lawakk', 'mana', 'lag')]"
['baik'],[]
"['makin', 'buriq', 'banget', 'asli', 'sumpah', 'mending', 'unistall', 'dehh', 'mainin', 'lama', 'semakain', 'jelek', 'masa', 'bagus', 'gerak', 'skill', 'analog', 'pencet', 'utama', 'bagi', 'analog', 'kadang', 'mencet', 'sendiri', 'reccal', 'vakum']","[('makin', 'buriq', 'banget'), ('buriq', 'banget', 'asli'), ('banget', 'asli', 'sumpah'), ('asli', 'sumpah', 'mending'), ('sumpah', 'mending', 'unistall'), ('mending', 'unistall', 'dehh'), ('unistall', 'dehh', 'mainin'), ('dehh', 'mainin', 'lama'), ('mainin', 'lama', 'semakain'), ('lama', 'semakain', 'jelek'), ('semakain', 'jelek', 'masa'), ('jelek', 'masa', 'bagus'), ('masa', 'bagus', 'gerak'), ('bagus', 'gerak', 'skill'), ('gerak', 'skill', 'analog'), ('skill', 'analog', 'pencet'), ('analog', 'pencet', 'utama'), ('pencet', 'utama', 'bagi'), ('utama', 'bagi', 'analog'), ('bagi', 'analog', 'kadang'), ('analog', 'kadang', 'mencet'), ('kadang', 'mencet', 'sendiri'), ('mencet', 'sendiri', 'reccal'), ('sendiri', 'reccal', 'vakum')]"
"['love', 'this', 'for', 'not', 'having', 'ai', 'animation', 'for', 'their', 'trailer', 'pls', 'dont', 'change']","[('love', 'this', 'for'), ('this', 'for', 'not'), ('for', 'not', 'having'), ('not', 'having', 'ai'), ('having', 'ai', 'animation'), ('ai', 'animation', 'for'), ('animation', 'for', 'their'), ('for', 'their', 'trailer'), ('their', 'trailer', 'pls'), ('trailer', 'pls', 'dont'), ('pls', 'dont', 'change')]"
"['jangan', 'akibat', 'stres', 'jarak', 'makan', 'jarang', 'sholat', 'lebih', 'parah', 'akn', 'akibat', 'marahmarah']","[('jangan', 'akibat', 'stres'), ('akibat', 'stres', 'jarak'), ('stres', 'jarak', 'makan'), ('jarak', 'makan', 'jarang'), ('makan', 'jarang', 'sholat'), ('jarang', 'sholat', 'lebih'), ('sholat', 'lebih', 'parah'), ('lebih', 'parah', 'akn'), ('parah', 'akn', 'akibat'), ('akn', 'akibat', 'marahmarah')]"
['bangsat'],[]
"['seru', 'gemburik']",[]
"['stres', 'banyak', 'gelap', 'epik', 'buruk', 'jangan', 'sampai', 'anak', 'kecil', 'men', 'dawlod', 'ngerusakin']","[('stres', 'banyak', 'gelap'), ('banyak', 'gelap', 'epik'), ('gelap', 'epik', 'buruk'), ('epik', 'buruk', 'jangan'), ('buruk', 'jangan', 'sampai'), ('jangan', 'sampai', 'anak'), ('sampai', 'anak', 'kecil'), ('anak', 'kecil', 'men'), ('kecil', 'men', 'dawlod'), ('men', 'dawlod', 'ngerusakin')]"
"['makin', 'makin', 'jelas', 'loststeak', 'sampai', 'ditroll', 'kadang', 'lag', 'akibat', 'keluar', 'sendiri', 'masuk', 'langsung', 'afk', 'payah', 'mem', 'milih']","[('makin', 'makin', 'jelas'), ('makin', 'jelas', 'loststeak'), ('jelas', 'loststeak', 'sampai'), ('loststeak', 'sampai', 'ditroll'), ('sampai', 'ditroll', 'kadang'), ('ditroll', 'kadang', 'lag'), ('kadang', 'lag', 'akibat'), ('lag', 'akibat', 'keluar'), ('akibat', 'keluar', 'sendiri'), ('keluar', 'sendiri', 'masuk'), ('sendiri', 'masuk', 'langsung'), ('masuk', 'langsung', 'afk'), ('langsung', 'afk', 'payah'), ('afk', 'payah', 'mem'), ('payah', 'mem', 'milih')]"
"['selalu', 'tolol', 'admin', 'masa', 'mvp', 'defeat', 'mantep', 'mind', 'biar', 'gendong', 'bocil', 'tolol']","[('selalu', 'tolol', 'admin'), ('tolol', 'admin', 'masa'), ('admin', 'masa', 'mvp'), ('masa', 'mvp', 'defeat'), ('mvp', 'defeat', 'mantep'), ('defeat', 'mantep', 'mind'), ('mantep', 'mind', 'biar'), ('mind', 'biar', 'gendong'), ('biar', 'gendong', 'bocil'), ('gendong', 'bocil', 'tolol')]"
"['have', 'fun']",[]
"['gemnya', 'rayan', 'seru']","[('gemnya', 'rayan', 'seru')]"
"['banyak', 'gelap']",[]
"['woy', 'lag', 'sampai', 'crash', 'dalam', 'tanding', 'rusak', 'lol']","[('woy', 'lag', 'sampai'), ('lag', 'sampai', 'crash'), ('sampai', 'crash', 'dalam'), ('crash', 'dalam', 'tanding'), ('dalam', 'tanding', 'rusak'), ('tanding', 'rusak', 'lol')]"
"['rusak', 'setan']",[]
"['seru', 'tolong', 'draksistemnya', 'rangin', 'sya', 'selalu', 'tolol', 'tb', 'lag', 'pdhl', 'lag', 'mohon', 'muntun', 'rangin', 'tolol', 'hehh']","[('seru', 'tolong', 'draksistemnya'), ('tolong', 'draksistemnya', 'rangin'), ('draksistemnya', 'rangin', 'sya'), ('rangin', 'sya', 'selalu'), ('sya', 'selalu', 'tolol'), ('selalu', 'tolol', 'tb'), ('tolol', 'tb', 'lag'), ('tb', 'lag', 'pdhl'), ('lag', 'pdhl', 'lag'), ('pdhl', 'lag', 'mohon'), ('lag', 'mohon', 'muntun'), ('mohon', 'muntun', 'rangin'), ('muntun', 'rangin', 'tolol'), ('rangin', 'tolol', 'hehh')]"
"['wins', 'treak']",[]
"['bingung', 'saran', 'bawah', 'umur']","[('bingung', 'saran', 'bawah'), ('saran', 'bawah', 'umur')]"
['hibur'],[]
"['jngn', 'rusak', 'sinyal', 'parah']","[('jngn', 'rusak', 'sinyal'), ('rusak', 'sinyal', 'parah')]"
"['najis', 'kalah']",[]
"['busuk', 'skin', 'makin', 'banyak', 'kualitas', 'turun', 'benar', 'ingame', 'stuck', 'gerak', 'sinyal', 'hijau']","[('busuk', 'skin', 'makin'), ('skin', 'makin', 'banyak'), ('makin', 'banyak', 'kualitas'), ('banyak', 'kualitas', 'turun'), ('kualitas', 'turun', 'benar'), ('turun', 'benar', 'ingame'), ('benar', 'ingame', 'stuck'), ('ingame', 'stuck', 'gerak'), ('stuck', 'gerak', 'sinyal'), ('gerak', 'sinyal', 'hijau')]"
"['gubluk', 'lolot', 'dev', 'kikir', 'cuma', 'mikirin', 'uang', 'uang', 'melulu', 'collab', 'melulu', 'benar', 'mai', 'skill', 'warrior', 'sia', 'sia', 'ranked', 'asu', 'tolong', 'tingkat', 'jgn', 'notice', 'uang', 'pernah', 'urus', 'sudah', 'gitu', 'troll', 'biasa', 'kena', 'hukum', 'ban']","[('gubluk', 'lolot', 'dev'), ('lolot', 'dev', 'kikir'), ('dev', 'kikir', 'cuma'), ('kikir', 'cuma', 'mikirin'), ('cuma', 'mikirin', 'uang'), ('mikirin', 'uang', 'uang'), ('uang', 'uang', 'melulu'), ('uang', 'melulu', 'collab'), ('melulu', 'collab', 'melulu'), ('collab', 'melulu', 'benar'), ('melulu', 'benar', 'mai'), ('benar', 'mai', 'skill'), ('mai', 'skill', 'warrior'), ('skill', 'warrior', 'sia'), ('warrior', 'sia', 'sia'), ('sia', 'sia', 'ranked'), ('sia', 'ranked', 'asu'), ('ranked', 'asu', 'tolong'), ('asu', 'tolong', 'tingkat'), ('tolong', 'tingkat', 'jgn'), ('tingkat', 'jgn', 'notice'), ('jgn', 'notice', 'uang'), ('notice', 'uang', 'pernah'), ('uang', 'pernah', 'urus'), ('pernah', 'urus', 'sudah'), ('urus', 'sudah', 'gitu'), ('sudah', 'gitu', 'troll'), ('gitu', 'troll', 'biasa'), ('troll', 'biasa', 'kena'), ('biasa', 'kena', 'hukum'), ('kena', 'hukum', 'ban')]"
"['we', 'pontoon', 'jago', 'kasi', 'jago', 'donk']","[('we', 'pontoon', 'jago'), ('pontoon', 'jago', 'kasi'), ('jago', 'kasi', 'jago'), ('kasi', 'jago', 'donk')]"
"['kenapa', 'woy', 'sinyal', 'hijau', 'ping', 'ms', 'sambung', 'perangkat', 'babi', 'update', 'gagal', 'palah', 'rilis', 'tolol']","[('kenapa', 'woy', 'sinyal'), ('woy', 'sinyal', 'hijau'), ('sinyal', 'hijau', 'ping'), ('hijau', 'ping', 'ms'), ('ping', 'ms', 'sambung'), ('ms', 'sambung', 'perangkat'), ('sambung', 'perangkat', 'babi'), ('perangkat', 'babi', 'update'), ('babi', 'update', 'gagal'), ('update', 'gagal', 'palah'), ('gagal', 'palah', 'rilis'), ('palah', 'rilis', 'tolol')]"
['senang'],[]
"['oke', 'tolong', 'banget', 'beri', 'musuh', 'bukan', 'ketemu', 'musuh', 'duo', 'trio', 'benar', 'benar', 'susah', 'tolong', 'banget', 'baru', 'terimakasih']","[('oke', 'tolong', 'banget'), ('tolong', 'banget', 'beri'), ('banget', 'beri', 'musuh'), ('beri', 'musuh', 'bukan'), ('musuh', 'bukan', 'ketemu'), ('bukan', 'ketemu', 'musuh'), ('ketemu', 'musuh', 'duo'), ('musuh', 'duo', 'trio'), ('duo', 'trio', 'benar'), ('trio', 'benar', 'benar'), ('benar', 'benar', 'susah'), ('benar', 'susah', 'tolong'), ('susah', 'tolong', 'banget'), ('tolong', 'banget', 'baru'), ('banget', 'baru', 'terimakasih')]"
"['oyy', 'jelsas', 'sedikit', 'napa', 'bias', 'sinyal', 'bagus', 'kadang', 'pin', 'gabisa', 'gerak', 'plislah', 'defeat', 'sakit', 'klw', 'banding', 'ff', 'gitu', 'lancar', 'bisah', 'gerak', 'kocak', 'makanya', 'yakin', 'masalah', 'bukan', 'sinyal', 'ingat', 'bukan']","[('oyy', 'jelsas', 'sedikit'), ('jelsas', 'sedikit', 'napa'), ('sedikit', 'napa', 'bias'), ('napa', 'bias', 'sinyal'), ('bias', 'sinyal', 'bagus'), ('sinyal', 'bagus', 'kadang'), ('bagus', 'kadang', 'pin'), ('kadang', 'pin', 'gabisa'), ('pin', 'gabisa', 'gerak'), ('gabisa', 'gerak', 'plislah'), ('gerak', 'plislah', 'defeat'), ('plislah', 'defeat', 'sakit'), ('defeat', 'sakit', 'klw'), ('sakit', 'klw', 'banding'), ('klw', 'banding', 'ff'), ('banding', 'ff', 'gitu'), ('ff', 'gitu', 'lancar'), ('gitu', 'lancar', 'bisah'), ('lancar', 'bisah', 'gerak'), ('bisah', 'gerak', 'kocak'), ('gerak', 'kocak', 'makanya'), ('kocak', 'makanya', 'yakin'), ('makanya', 'yakin', 'masalah'), ('yakin', 'masalah', 'bukan'), ('masalah', 'bukan', 'sinyal'), ('bukan', 'sinyal', 'ingat'), ('sinyal', 'ingat', 'bukan')]"
"['event', 'lg', 'bosen', 'trs', 'lg', 'event', 'lain']","[('event', 'lg', 'bosen'), ('lg', 'bosen', 'trs'), ('bosen', 'trs', 'lg'), ('trs', 'lg', 'event'), ('lg', 'event', 'lain')]"
"['otak', 'normal', 'strees']","[('otak', 'normal', 'strees')]"
['keren'],[]
"['jangan', 'curang', 'musuh', 'komputer']","[('jangan', 'curang', 'musuh'), ('curang', 'musuh', 'komputer')]"
['bagus'],[]
['enak'],[]
['rusak'],[]
"['selalu', 'beban', 'sengaja', 'troll', 'gelap', 'susah', 'naik', 'tahay']","[('selalu', 'beban', 'sengaja'), ('beban', 'sengaja', 'troll'), ('sengaja', 'troll', 'gelap'), ('troll', 'gelap', 'susah'), ('gelap', 'susah', 'naik'), ('susah', 'naik', 'tahay')]"
"['bangkrut', 'baru', 'paksa', 'diamond']","[('bangkrut', 'baru', 'paksa'), ('baru', 'paksa', 'diamond')]"
"['brawl', 'slot']",[]
"['seru', 'pokok']",[]
"['juang', 'anj']",[]
"['stiap', 'ngestak', 'pdhl', 'mh', 'aman', 'tolong', 'segera', 'baik']","[('stiap', 'ngestak', 'pdhl'), ('ngestak', 'pdhl', 'mh'), ('pdhl', 'mh', 'aman'), ('mh', 'aman', 'tolong'), ('aman', 'tolong', 'segera'), ('tolong', 'segera', 'baik')]"
"['season', 'baru', 'ngomong', 'paling', 'parah', 'sndiri', 'tipikal', 'pernah', 'komplen', 'emng', 'kalah', 'pasti', 'lag', 'semua', 'lag', 'parah', 'musuh', 'pasti', 'gg', 'parah', 'terlalu', 'jgn', 'donlod', 'buruk']","[('season', 'baru', 'ngomong'), ('baru', 'ngomong', 'paling'), ('ngomong', 'paling', 'parah'), ('paling', 'parah', 'sndiri'), ('parah', 'sndiri', 'tipikal'), ('sndiri', 'tipikal', 'pernah'), ('tipikal', 'pernah', 'komplen'), ('pernah', 'komplen', 'emng'), ('komplen', 'emng', 'kalah'), ('emng', 'kalah', 'pasti'), ('kalah', 'pasti', 'lag'), ('pasti', 'lag', 'semua'), ('lag', 'semua', 'lag'), ('semua', 'lag', 'parah'), ('lag', 'parah', 'musuh'), ('parah', 'musuh', 'pasti'), ('musuh', 'pasti', 'gg'), ('pasti', 'gg', 'parah'), ('gg', 'parah', 'terlalu'), ('parah', 'terlalu', 'jgn'), ('terlalu', 'jgn', 'donlod'), ('jgn', 'donlod', 'buruk')]"
"['selalu', 'lag', 'tibaba', 'mati', 'baik']","[('selalu', 'lag', 'tibaba'), ('lag', 'tibaba', 'mati'), ('tibaba', 'mati', 'baik')]"
"['masa', 'full', 'baik', 'lag', 'sendiri', 'error', 'tolong', 'baik']","[('masa', 'full', 'baik'), ('full', 'baik', 'lag'), ('baik', 'lag', 'sendiri'), ('lag', 'sendiri', 'error'), ('sendiri', 'error', 'tolong'), ('error', 'tolong', 'baik')]"
"['banyak', 'banyak', 'istighfar']","[('banyak', 'banyak', 'istighfar')]"
"['haram', 'naik', 'turun', 'naik', 'turun', 'asu', 'komputer']","[('haram', 'naik', 'turun'), ('naik', 'turun', 'naik'), ('turun', 'naik', 'turun'), ('naik', 'turun', 'asu'), ('turun', 'asu', 'komputer')]"
['bagus'],[]
"['teman', 'selalu', 'gelap', 'selalu', 'lag', 'buka', 'youtube', 'bagus', 'bagus', 'teman', 'gelap', 'ahk', 'benar', 'gg', 'pro', 'rating', 'satu', 'bintang', 'musuh', 'gg', 'sedang', 'bot', 'pokok', 'joki', 'proplayer', 'top', 'global']","[('teman', 'selalu', 'gelap'), ('selalu', 'gelap', 'selalu'), ('gelap', 'selalu', 'lag'), ('selalu', 'lag', 'buka'), ('lag', 'buka', 'youtube'), ('buka', 'youtube', 'bagus'), ('youtube', 'bagus', 'bagus'), ('bagus', 'bagus', 'teman'), ('bagus', 'teman', 'gelap'), ('teman', 'gelap', 'ahk'), ('gelap', 'ahk', 'benar'), ('ahk', 'benar', 'gg'), ('benar', 'gg', 'pro'), ('gg', 'pro', 'rating'), ('pro', 'rating', 'satu'), ('rating', 'satu', 'bintang'), ('satu', 'bintang', 'musuh'), ('bintang', 'musuh', 'gg'), ('musuh', 'gg', 'sedang'), ('gg', 'sedang', 'bot'), ('sedang', 'bot', 'pokok'), ('bot', 'pokok', 'joki'), ('pokok', 'joki', 'proplayer'), ('joki', 'proplayer', 'top'), ('proplayer', 'top', 'global')]"
"['bagus', 'hd', 'cakep', 'bagus', 'utama', 'obsidia']","[('bagus', 'hd', 'cakep'), ('hd', 'cakep', 'bagus'), ('cakep', 'bagus', 'utama'), ('bagus', 'utama', 'obsidia')]"
['seruu'],[]
"['keren', 'bagus', 'sedikit', 'kurang', 'yaitu', 'lag', 'stabil', 'harap', 'tanggap', 'ulas', 'baik']","[('keren', 'bagus', 'sedikit'), ('bagus', 'sedikit', 'kurang'), ('sedikit', 'kurang', 'yaitu'), ('kurang', 'yaitu', 'lag'), ('yaitu', 'lag', 'stabil'), ('lag', 'stabil', 'harap'), ('stabil', 'harap', 'tanggap'), ('harap', 'tanggap', 'ulas'), ('tanggap', 'ulas', 'baik')]"
"['update', 'sekarang', 'freeze', 'al', 'hasil', 'lose', 'streak', 'belum', 'update', 'lancar', 'kecewa']","[('update', 'sekarang', 'freeze'), ('sekarang', 'freeze', 'al'), ('freeze', 'al', 'hasil'), ('al', 'hasil', 'lose'), ('hasil', 'lose', 'streak'), ('lose', 'streak', 'belum'), ('streak', 'belum', 'update'), ('belum', 'update', 'lancar'), ('update', 'lancar', 'kecewa')]"
"['cukup', 'seru', 'makin', 'lama', 'makin', 'berat', 'hpku', 'bukan', 'gaming', 'gampang', 'panas']","[('cukup', 'seru', 'makin'), ('seru', 'makin', 'lama'), ('makin', 'lama', 'makin'), ('lama', 'makin', 'berat'), ('makin', 'berat', 'hpku'), ('berat', 'hpku', 'bukan'), ('hpku', 'bukan', 'gaming'), ('bukan', 'gaming', 'gampang'), ('gaming', 'gampang', 'panas')]"
"['musuh', 'susah']",[]
"['atas', 'teman', 'yaitu', 'samuel', 'prabowo', 'jika', 'guna', 'samar', 'anggap', 'langgar', 'atur', 'pasal', 'undangundang']","[('atas', 'teman', 'yaitu'), ('teman', 'yaitu', 'samuel'), ('yaitu', 'samuel', 'prabowo'), ('samuel', 'prabowo', 'jika'), ('prabowo', 'jika', 'guna'), ('jika', 'guna', 'samar'), ('guna', 'samar', 'anggap'), ('samar', 'anggap', 'langgar'), ('anggap', 'langgar', 'atur'), ('langgar', 'atur', 'pasal'), ('atur', 'pasal', 'undangundang')]"
"['ngerank', 'bocil']",[]
"['fikss', 'percaya', 'banyak', 'legends', 'bang', 'bang', 'pasti', 'banyak', 'ngalamin', 'bug', 'skill', 'sinyal', 'slalu', 'hilang', 'ingame', 'rating', 'b', 'tuju', 'pihak', 'bukan', 'dua', 'ngalamin', 'kyk', 'begini', 'performa', 'turun', 'bukan', 'cuma', 'banyak', 'banyak', 'pensi', 'masalah', 'bgni', 'contoh', 'teman', 'tolong', 'developer', 'baik', 'jt', 'lebih', 'wakil']","[('fikss', 'percaya', 'banyak'), ('percaya', 'banyak', 'legends'), ('banyak', 'legends', 'bang'), ('legends', 'bang', 'bang'), ('bang', 'bang', 'pasti'), ('bang', 'pasti', 'banyak'), ('pasti', 'banyak', 'ngalamin'), ('banyak', 'ngalamin', 'bug'), ('ngalamin', 'bug', 'skill'), ('bug', 'skill', 'sinyal'), ('skill', 'sinyal', 'slalu'), ('sinyal', 'slalu', 'hilang'), ('slalu', 'hilang', 'ingame'), ('hilang', 'ingame', 'rating'), ('ingame', 'rating', 'b'), ('rating', 'b', 'tuju'), ('b', 'tuju', 'pihak'), ('tuju', 'pihak', 'bukan'), ('pihak', 'bukan', 'dua'), ('bukan', 'dua', 'ngalamin'), ('dua', 'ngalamin', 'kyk'), ('ngalamin', 'kyk', 'begini'), ('kyk', 'begini', 'performa'), ('begini', 'performa', 'turun'), ('performa', 'turun', 'bukan'), ('turun', 'bukan', 'cuma'), ('bukan', 'cuma', 'banyak'), ('cuma', 'banyak', 'banyak'), ('banyak', 'banyak', 'pensi'), ('banyak', 'pensi', 'masalah'), ('pensi', 'masalah', 'bgni'), ('masalah', 'bgni', 'contoh'), ('bgni', 'contoh', 'teman'), ('contoh', 'teman', 'tolong'), ('teman', 'tolong', 'developer'), ('tolong', 'developer', 'baik'), ('developer', 'baik', 'jt'), ('baik', 'jt', 'lebih'), ('jt', 'lebih', 'wakil')]"
"['muas', 'tolong', 'gelap', 'rangin']","[('muas', 'tolong', 'gelap'), ('tolong', 'gelap', 'rangin')]"
"['bagus', 'reting', 'bintang']","[('bagus', 'reting', 'bintang')]"
"['jelek', 'banyak', 'ewean', 'hapus']","[('jelek', 'banyak', 'ewean'), ('banyak', 'ewean', 'hapus')]"
"['punya', 'kendala', 'yaitu', 'asik', 'sinyal', 'hilang', 'tampil', 'teks', 'hubung', 'tanding', 'umum', 'kuota', 'aktif', 'ping', 'hijau', 'sekitar', 'ms', 'entah', 'knp', 'makin', 'berat', 'kentang', 'sinyal', 'makin', 'kacau', 'moga', 'lain', 'lebih', 'baik']","[('punya', 'kendala', 'yaitu'), ('kendala', 'yaitu', 'asik'), ('yaitu', 'asik', 'sinyal'), ('asik', 'sinyal', 'hilang'), ('sinyal', 'hilang', 'tampil'), ('hilang', 'tampil', 'teks'), ('tampil', 'teks', 'hubung'), ('teks', 'hubung', 'tanding'), ('hubung', 'tanding', 'umum'), ('tanding', 'umum', 'kuota'), ('umum', 'kuota', 'aktif'), ('kuota', 'aktif', 'ping'), ('aktif', 'ping', 'hijau'), ('ping', 'hijau', 'sekitar'), ('hijau', 'sekitar', 'ms'), ('sekitar', 'ms', 'entah'), ('ms', 'entah', 'knp'), ('entah', 'knp', 'makin'), ('knp', 'makin', 'berat'), ('makin', 'berat', 'kentang'), ('berat', 'kentang', 'sinyal'), ('kentang', 'sinyal', 'makin'), ('sinyal', 'makin', 'kacau'), ('makin', 'kacau', 'moga'), ('kacau', 'moga', 'lain'), ('moga', 'lain', 'lebih'), ('lain', 'lebih', 'baik')]"
"['represing', 'hilang', 'stres', 'nambah', 'stres', 'lost', 'treak', 'kon']","[('represing', 'hilang', 'stres'), ('hilang', 'stres', 'nambah'), ('stres', 'nambah', 'stres'), ('nambah', 'stres', 'lost'), ('stres', 'lost', 'treak'), ('lost', 'treak', 'kon')]"
"['tolol', 'jelas']",[]
